          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00869952        24318  0.000271627    -0.150365      6.59097      1.58571      2.43201     0.206887 









  0.00533315        15029  9.54225e-05    -0.325332      7.16555     0.655502     0.665756    0.0855232 









  0.00540519        15045  8.47329e-05    -0.332263      7.16859      0.60354     0.602289    0.0787438 






   0.0212931        59700  3.25247e-05     0.194744      7.16742     0.634597     0.628864    0.0827957 









   0.0207635        58363  3.28509e-05     0.169745      7.12173      0.62911     0.629331    0.0820798 









   0.0211678        59382  3.25349e-05     0.179923      7.11218     0.631686     0.626301    0.0824159 









    0.021227        59443   3.4171e-05     0.172355      7.11527     0.657686      0.66127    0.0858082 









   0.0206908        58108  3.33818e-05     0.168485       7.1496     0.636378      0.64003    0.0830281 









   0.0204086        57397  3.23405e-05     0.157395      7.15124     0.616724     0.611631    0.0804639 









   0.0206684        57781  3.35978e-05     0.178524      7.14088     0.631347     0.634022    0.0823717 









   0.0211031        59243  3.39023e-05     0.179582      7.10956      0.63701     0.652077    0.0831106 









   0.0213554        59790  3.21995e-05     0.171444      7.09803     0.635493     0.624916    0.0829126 









   0.0213573        59792  3.30086e-05     0.177073      7.14525      0.64443     0.640793    0.0840787 









   0.0218441        61191  3.29312e-05     0.180841      7.15075     0.653276     0.652288    0.0852328 









   0.0217283        61000   3.1943e-05     0.174692      7.11158       0.6327     0.633028    0.0825482 









   0.0219996        61559  3.12788e-05      0.19012      7.16439     0.629303     0.622451     0.082105 









   0.0221881        61921  3.30704e-05     0.199119      7.12197     0.660513     0.657267    0.0861771 









     0.02163        60676  3.40416e-05     0.205762      7.15372     0.652472     0.660701    0.0851279 









   0.0214536        59731  3.13609e-05     0.206161      7.12814     0.611683     0.597732    0.0798062 









   0.0212492        59413  3.15815e-05     0.225237      7.13883      0.60836     0.592101    0.0793727 









   0.0217619        60794   3.1896e-05     0.226894      7.14227     0.618706     0.612264    0.0807224 









   0.0219022        61559  3.19604e-05     0.223624      7.15426     0.618438     0.620261    0.0806875 









   0.0220953        61871  3.29994e-05     0.219984      7.15299     0.641921     0.645931    0.0837513 









   0.0223785        63067  3.23874e-05      0.22835      7.12222     0.643373     0.642621    0.0839408 









   0.0218607        61141  3.28887e-05     0.235438      7.18325     0.625428     0.627864    0.0815995 









    0.021342        59837  3.33868e-05     0.230116      7.12955     0.637386     0.632493    0.0831596 









   0.0212413        59323  3.40373e-05     0.216637      7.10514     0.644494     0.644059     0.084087 









   0.0211823        59323  3.26341e-05     0.191226      7.19645     0.622784     0.625011    0.0812546 









   0.0211103        58806  3.30058e-05     0.191972      7.14909     0.632218     0.630817    0.0824853 









   0.0208426        58414  3.37453e-05     0.203625      7.15211     0.631796     0.628823    0.0824303 









   0.0209265        58386  3.37684e-05      0.20519      7.12895     0.626708     0.626774    0.0817664 









   0.0206748        57855  3.42822e-05     0.197378      7.11136     0.637861     0.636308    0.0832216 









   0.0203907        57042  3.43732e-05     0.211723      7.14645     0.635595     0.625065     0.082926 









   0.0210242        58837  3.29733e-05     0.204884      7.11536     0.629642     0.623418    0.0821493 









    0.021006        58812  3.23969e-05     0.205543       7.1845      0.61318     0.610548    0.0800015 









   0.0209174        58792  3.28095e-05     0.209915      7.17011     0.622712     0.614889    0.0812451 









   0.0205526        57457  3.49145e-05     0.213975      7.11018     0.645553     0.638723    0.0842252 









   0.0203065        57109  3.29498e-05     0.199328      7.13381     0.612189     0.603588    0.0798722 









   0.0206062        57478  3.38039e-05     0.197288      7.14308     0.619956     0.623241    0.0808856 









   0.0211277        58975  3.41452e-05     0.195585      7.14719     0.643479     0.645953    0.0839546 









   0.0204618        57452  3.39695e-05     0.199846      7.13544     0.630208      0.62827    0.0822231 









   0.0203331        57088  3.37924e-05     0.205516      7.16191     0.618605     0.615737    0.0807092 









   0.0208032        58432  3.45837e-05     0.214459      7.11047     0.637684     0.640311    0.0831985 









   0.0205905        57717  3.51647e-05     0.217279      7.15991     0.642558     0.644188    0.0838344 









   0.0201332        56303  3.47236e-05     0.192108      7.17672     0.622079      0.63197    0.0811625 









   0.0202949        56715  3.38622e-05     0.180021       7.1394     0.630916     0.623131    0.0823155 









   0.0202251        57052  3.35444e-05     0.184358      7.16465     0.620452     0.623447    0.0809502 









   0.0200627        56352  3.35162e-05     0.181767      7.12416     0.610141     0.617245    0.0796049 









   0.0200523        56342  3.39678e-05     0.187341       7.1639     0.618161     0.615913    0.0806514 









   0.0202367        56987  3.45228e-05     0.182058      7.14401     0.627689     0.646819    0.0818944 









   0.0202506        56989  3.47006e-05     0.195615      7.12252     0.638985     0.635133    0.0833682 









   0.0201306        56463  3.46801e-05     0.206931      7.13433     0.629432      0.62261    0.0821219 









    0.020114        56109  3.67456e-05     0.209772      7.10561     0.650865     0.658313    0.0849182 









   0.0201939        56789  3.62947e-05     0.185233      7.08094      0.66779     0.664482    0.0871264 









   0.0190001        53389  3.70289e-05      0.19746      7.14821     0.634588     0.638742    0.0827946 









   0.0191275        53700   3.7056e-05     0.202412       7.1632      0.63735     0.634826     0.083155 









   0.0189635        53156  3.82698e-05     0.205087      7.12951     0.655983     0.649558     0.085586 









   0.0189646        53108   3.8808e-05     0.201614      7.12786     0.647655     0.658603    0.0844995 









   0.0186712        52167  3.82926e-05     0.210365      7.11532     0.636487     0.639562    0.0830424 









   0.0189464        53389   3.7673e-05     0.227455      7.15207     0.633056     0.631397    0.0825947 









   0.0187469        53066  3.85687e-05     0.231866      7.19326     0.637118     0.641044    0.0831247 









   0.0183708        51712  3.94874e-05     0.242219      7.13686     0.646674     0.638287    0.0843714 









   0.0183406        51367  4.01816e-05     0.248174      7.15263     0.634515     0.640296     0.082785 









   0.0179423        50971  3.81288e-05      0.19949      7.12672     0.625281     0.621489    0.0815802 









    0.017887        49829  3.86944e-05     0.206888      7.15614     0.619268     0.617782    0.0807957 









   0.0186611        51957  3.77194e-05     0.172303      7.15888     0.632055     0.636275    0.0824641 









   0.0184807        51893  3.73887e-05     0.170784      7.13152     0.638908     0.633054    0.0833583 









   0.0189922        52563  3.77789e-05     0.175509      7.14532     0.647755     0.649327    0.0845125 









   0.0188491        52646  3.67105e-05     0.170068      7.13338     0.631817     0.629069     0.082433 









   0.0191273        53525  3.54752e-05     0.141734      7.14274     0.641779     0.630445    0.0837328 









   0.0191892        53915  3.52665e-05     0.127414      7.12663     0.634063     0.634967    0.0827261 









   0.0198385        55460  3.47006e-05     0.116624      7.11886     0.656135     0.646371    0.0856059 









   0.0198399        55624  3.40595e-05     0.110968      7.12136     0.645307     0.639016     0.084193 









   0.0198778        55900   3.3573e-05     0.129566      7.12813     0.640539     0.626369    0.0835709 









   0.0200551        55860   3.3759e-05     0.150715      7.16493     0.625479     0.622135    0.0816062 









   0.0201513        56718  3.40876e-05     0.160676       7.1418     0.643433     0.639208    0.0839486 









   0.0200904        56281  3.43355e-05     0.170309      7.17997     0.635312     0.630231    0.0828891 









   0.0201468        56088  3.39411e-05     0.161906      7.13439     0.628384     0.620316    0.0819851 









   0.0206978        57408  3.48795e-05     0.161812      7.12079     0.668568     0.655747     0.087228 









   0.0203403        57172  3.38496e-05     0.151098      7.12441     0.641239     0.638971    0.0836624 









   0.0202957        57024  3.38648e-05     0.154402      7.14027     0.640628     0.638738    0.0835826 









   0.0206117        57428  3.32037e-05     0.160034      7.19487     0.638128     0.629325    0.0832564 









   0.0200043        56189  3.35687e-05     0.152829      7.14378     0.614785     0.618932    0.0802109 









   0.0200617        56329  3.37525e-05     0.155351      7.14453     0.634276     0.627678    0.0827539 









   0.0201895        56387  3.43852e-05     0.142751      7.11735      0.64442      0.64801    0.0840773 









   0.0195524        54824  3.41211e-05      0.12553      7.13816     0.627419     0.630473    0.0818592 









   0.0195922        54869  3.55878e-05     0.133318      7.12364     0.638229     0.648472    0.0832696 









    0.020084        56095  3.53484e-05     0.135149      7.10345     0.670952     0.661144    0.0875389 









   0.0197931        55462   3.4788e-05     0.120048      7.16829     0.646828     0.647527    0.0843916 









   0.0201811        56498  3.30527e-05     0.101735      7.15972     0.649069     0.635568    0.0846839 









   0.0204182        56851  3.33211e-05    0.0929609      7.13383     0.644296     0.641324    0.0840612 









   0.0199596        56256  3.36315e-05    0.0859987      7.17193     0.647582     0.649057    0.0844898 









   0.0199526        55697  3.31716e-05    0.0897077      7.11977     0.635826     0.632246     0.082956 









   0.0193277        54048  3.37781e-05     0.102047      7.15188     0.627467     0.624544    0.0818655 









   0.0193417        54279  3.47743e-05     0.111271      7.15352     0.647508     0.646172    0.0844802 









   0.0194354        54339  3.38329e-05    0.0997088       7.1748     0.621153     0.625362    0.0810418 









    0.018556        51718  3.48305e-05    0.0872121      7.11419     0.629975     0.619893    0.0821927 









   0.0190625        53368  3.52246e-05    0.0906054      7.16036     0.643492      0.64182    0.0839562 









   0.0195261        54541  3.46506e-05    0.0717778      7.13838        0.668     0.645414    0.0871539 









   0.0192443        54006  3.42811e-05    0.0914191      7.13302     0.639017      0.63583    0.0833724 









   0.0194856        54551  3.47243e-05    0.0740001      7.14282     0.657712     0.656366    0.0858115 









   0.0194209        54689  3.43008e-05    0.0701935       7.1001     0.648982     0.651379    0.0846726 









    0.019703        55251  3.30826e-05    0.0399989      7.09795     0.655892     0.648756    0.0855741 









   0.0198308        55709  3.22634e-05    0.0181191      7.12239     0.643514     0.646707    0.0839591 









      0.0199        55645  3.28478e-05    0.0318974      7.12313      0.65809     0.651727    0.0858609 









   0.0200267        56121  3.28726e-05   0.00753032      7.11542         0.67     0.668164    0.0874147 









   0.0194187        54408  3.22596e-05  -0.00749966      7.16302     0.643224     0.644669    0.0839213 









   0.0197948        55399  3.19558e-05   0.00140406      7.14641     0.647662     0.642638    0.0845003 









   0.0194888        54842  3.27041e-05    0.0208161      7.08626     0.649032     0.646333    0.0846791 









   0.0197407        55582  3.21556e-05  -0.00128304      7.15486     0.652517     0.651697    0.0851337 









   0.0197202        55284  3.14311e-05   0.00470954       7.1128     0.649563     0.632622    0.0847484 









   0.0202641        56931  3.17709e-05   0.00998479      7.08426      0.66039     0.651462    0.0861609 









   0.0200142        55945  3.19779e-05     0.014613      7.15285     0.643359     0.642355     0.083939 









   0.0202468        56553  3.18913e-05  -0.00503576      7.17335     0.658141     0.662818    0.0858675 









   0.0202565        57141  3.15347e-05   -0.0150553      7.08757     0.668792     0.667993    0.0872571 









   0.0202608        56113  3.20184e-05   -0.0158154      7.11586     0.668866     0.658748    0.0872668 









   0.0193828        54630  3.23285e-05   -0.0147243      7.12507     0.657595     0.647929    0.0857963 









   0.0200105        56312  3.25078e-05   0.00615162       7.1358     0.669284     0.668494    0.0873213 









   0.0196373        55102  3.34814e-05   0.00710432      7.09892     0.665393     0.666972    0.0868137 









   0.0198537        55408  3.37164e-05   0.00533378      7.11955     0.680744     0.680184    0.0888165 









   0.0193473        54262  3.30863e-05   0.00331046      7.13866     0.652901     0.649917    0.0851838 
