          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00876489        24580  0.000349058    -0.122048      7.13173      2.02552      2.94805     0.236729 









  0.00539352        15009  0.000121047    -0.279984       7.9642     0.746202     0.772043    0.0872111 









   0.0049558        13977  0.000104435    -0.300148      7.99061     0.649878     0.641248    0.0759533 















   0.0151823        42520  3.75463e-05    -0.239522      7.96902     0.676692      0.65871    0.0790872 









   0.0148456        42137  3.84375e-05    -0.198224      7.98463     0.656814     0.644979    0.0767641 









   0.0146974        41357  4.14278e-05    -0.173635       7.9571     0.659847     0.665097    0.0771185 









   0.0149723        42091   4.1955e-05     -0.16237       7.9493     0.693872      0.68471    0.0810951 









   0.0144976        40717  4.39624e-05    -0.159084      7.93659     0.701021     0.689392    0.0819307 









   0.0144277        40358   4.3468e-05    -0.170677      8.02259     0.681676     0.678443    0.0796697 









   0.0141771        39937  4.28021e-05     -0.17142      8.03599     0.667906     0.665375    0.0780604 









   0.0145531        40888   4.3272e-05    -0.178233      7.91981     0.700251     0.691755    0.0818406 









   0.0144946        40771  4.21168e-05    -0.179928      7.99466     0.684854     0.672878    0.0800412 









     0.01481        41562  4.06151e-05    -0.182136      7.94787     0.672206     0.661207     0.078563 









   0.0151933        42725  4.14112e-05    -0.176472      7.88302     0.697541     0.692862    0.0815239 









   0.0152364        42710  4.17857e-05    -0.203624      7.95042     0.723417     0.710753    0.0845482 









   0.0153406        42614  4.06986e-05    -0.192817      7.98562     0.691971     0.683651    0.0808729 









   0.0148552        41789  3.83755e-05    -0.223746      7.99802     0.659773     0.651125    0.0771099 









   0.0150986        42488  3.72817e-05     -0.21501      8.03183     0.643443     0.639196    0.0752013 









   0.0152811        42902  3.70537e-05    -0.208753      8.01715     0.638216     0.633398    0.0745904 









   0.0153447        42939  3.72319e-05    -0.188022      7.99638     0.646159     0.632348    0.0755187 









   0.0157345        44219  3.71982e-05    -0.174468       7.9557     0.647532     0.642596    0.0756791 









    0.015694        44686  3.86621e-05    -0.177137      7.91618     0.674019     0.671933    0.0787748 









   0.0153034        43215   4.0231e-05    -0.182472      7.93147     0.682435     0.680639    0.0797584 









   0.0150701        42545  4.02286e-05    -0.173452      7.92854     0.682869      0.66905    0.0798091 









   0.0151465        42559  3.94969e-05    -0.201935      7.96743     0.674992     0.668568    0.0788885 









   0.0160698        44913   3.9613e-05    -0.206399      7.96408     0.717369      0.70672    0.0838413 









    0.015435        43241  3.85541e-05    -0.214508        7.966     0.679518     0.670735    0.0794175 









   0.0156891        44171  3.93844e-05     -0.22596      7.91114     0.715625     0.711611    0.0836374 









   0.0158215        44576  3.92397e-05    -0.229352      7.94144     0.708308     0.716027    0.0827822 









   0.0155746        43615  4.00175e-05    -0.226752      8.02769     0.710072      0.71138    0.0829884 









   0.0154082        43367  3.82471e-05    -0.226152      7.93215     0.681388     0.676225     0.079636 









   0.0156397        44035   3.8585e-05    -0.205913      7.98078     0.688832     0.676569     0.080506 









   0.0158647        44602  3.90445e-05    -0.191814      7.97583     0.689964     0.687961    0.0806384 









    0.015671        44016  3.81594e-05    -0.189266      7.95295     0.674828     0.662318    0.0788693 









    0.015229        43156  3.73546e-05    -0.206541      7.99407     0.648409     0.648855    0.0757817 









   0.0155112        43817  3.83286e-05    -0.204259      7.99509     0.686304     0.669993    0.0802106 









   0.0157978        44075  3.71387e-05       -0.192       7.9405     0.659726     0.641649    0.0771043 









   0.0161937        45300   3.8709e-05    -0.195669      7.95493     0.687018     0.690074    0.0802941 









   0.0167463        47080  3.84814e-05     -0.21618      7.94657     0.731412     0.729584    0.0854826 









   0.0156696        44068  3.86919e-05     -0.21325         7.93     0.691776     0.684864    0.0808501 









   0.0157831        43931  3.88708e-05     -0.22092      7.96614     0.694548     0.686233    0.0811741 









   0.0159493        44380  3.76894e-05    -0.232166      7.94084     0.701273     0.684246      0.08196 









   0.0160388        44996  3.77873e-05    -0.236918      7.93125     0.700786     0.700393    0.0819032 









   0.0161754        45538  3.60636e-05    -0.263151      7.94537     0.702711      0.68987    0.0821282 









   0.0160945        44919  3.68301e-05    -0.250888      7.93332     0.694277     0.690066    0.0811424 









    0.016131        45647  3.70558e-05    -0.273251      7.95367     0.717369     0.719935    0.0838412 









   0.0162619        45818    3.745e-05    -0.276727      7.95545     0.729285     0.730321    0.0852339 









   0.0157042        44218  3.62712e-05    -0.275158      7.97763     0.695857     0.679645    0.0813271 









   0.0155362        43684  3.71186e-05    -0.281782      7.91378     0.693581     0.689881    0.0810611 









   0.0150779        42512  3.77049e-05     -0.28078      7.96151     0.685215     0.682845    0.0800833 









   0.0151148        42406  3.85834e-05    -0.283474      7.92396     0.700763     0.700733    0.0819004 









   0.0151868        42828  3.91587e-05    -0.300458      7.89676     0.729165     0.727892      0.08522 









   0.0146694        41628   3.8096e-05     -0.29156      7.90849      0.70115     0.683002    0.0819458 









   0.0148584        41810  3.68548e-05    -0.271491      7.98876     0.670994     0.650378    0.0784213 









   0.0153212        43619  3.79588e-05     -0.24034      8.00318     0.690944     0.681077     0.080753 









   0.0149582        42137  3.91552e-05    -0.266148      7.94589     0.690012      0.69442     0.080644 









   0.0150673        42060  4.04957e-05    -0.272617      7.94451     0.730241      0.72235    0.0853457 









   0.0152129        42781  3.97881e-05    -0.286665      7.87753     0.722989     0.727367    0.0844981 









   0.0155755        43770  3.88284e-05     -0.27131      7.90826     0.712855     0.718979    0.0833137 









   0.0157904        44239  3.98487e-05    -0.255913      7.97549     0.740005     0.735273    0.0864868 









   0.0151646        42918  3.95509e-05    -0.250826       7.9474     0.702244     0.703999    0.0820736 









   0.0145021        40852  3.92617e-05    -0.259402      7.97742     0.677875     0.671649    0.0792255 









   0.0149834        41742  3.90783e-05    -0.256893      7.89796     0.684034     0.684042    0.0799453 









   0.0146758        41263  3.84771e-05    -0.259746      8.00454     0.674631     0.664316    0.0788463 









   0.0145681        40970  3.86094e-05    -0.235328      7.92882     0.640624     0.649545    0.0748719 









    0.014033        39646  3.85435e-05    -0.238956      8.01434     0.635284     0.627085    0.0742477 









   0.0140512        39145  3.94161e-05    -0.247451      8.03074     0.658613     0.641861    0.0769743 









   0.0143892        40459  4.03471e-05     -0.24547       8.0199     0.675263     0.669827    0.0789202 









   0.0141966        39882  4.09003e-05    -0.247672      7.91603     0.683805     0.677128    0.0799186 









   0.0142449        39944  3.89095e-05    -0.254788      8.02393     0.649797     0.646759    0.0759439 









   0.0143218        40462  3.93301e-05    -0.257806      7.91213     0.664676     0.666245    0.0776828 









   0.0144629        40746  3.98605e-05    -0.263873      7.95928     0.692786     0.685093    0.0809682 









   0.0145457        41063  3.68622e-05    -0.267118      7.97687     0.655789     0.638675    0.0766442 









   0.0145085        41182   3.6689e-05    -0.254265      7.98351     0.635608     0.632892    0.0742856 









   0.0144121        40523  3.56621e-05    -0.251888      8.02544     0.612665     0.603224    0.0716042 









   0.0144145        40834  3.61331e-05     -0.25369      8.00294     0.636192     0.614032    0.0743539 









   0.0143739        40173  3.55709e-05    -0.258121      7.99853     0.618113     0.599184    0.0722409 









   0.0148237        41590  3.59604e-05    -0.282106      7.99875     0.645607     0.638566    0.0754542 









   0.0154353        43537  3.63849e-05    -0.258698      7.95111     0.670673     0.662218    0.0783838 









   0.0153098        42866  3.55154e-05     -0.26582      7.96952     0.657211     0.640085    0.0768104 









   0.0151216        42860   3.7233e-05    -0.256319      7.93863      0.67383     0.670257    0.0787528 









   0.0150326        42443  3.84801e-05    -0.228448       7.9489     0.668439     0.666087    0.0781227 









   0.0152291        42846  3.62595e-05    -0.261016      7.98985     0.670027     0.648237    0.0783083 









   0.0151367        42567  3.65825e-05    -0.225705      7.97952     0.636035     0.635457    0.0743355 









    0.015099        42488  3.72776e-05    -0.222297      7.98006     0.651809     0.637685     0.076179 









   0.0149036        42085  3.73646e-05    -0.219606      7.98594     0.640761     0.637459    0.0748878 









   0.0151115        42786  3.80444e-05    -0.228472      8.02215     0.665189     0.664584    0.0777428 









   0.0154904        43773  3.91361e-05    -0.222131      7.96696     0.692364     0.701746    0.0809189 









   0.0154213        43375  3.71969e-05    -0.192166      7.94467     0.649276     0.637014     0.075883 









   0.0155466        43773  3.68758e-05    -0.185949       8.0427     0.646371     0.627047    0.0755435 









    0.015747        44288  3.71944e-05    -0.185989      7.95824     0.658122     0.644705    0.0769169 









   0.0159082        44565  3.72226e-05    -0.186245      7.98938     0.656251     0.649895    0.0766982 









   0.0163407        45810  3.76482e-05    -0.198713      7.99226     0.694979     0.686588    0.0812245 









   0.0162494        45655  3.80271e-05    -0.214715      7.95816     0.698808     0.694552     0.081672 









   0.0159955        45052  3.70316e-05    -0.190504      7.96378     0.675905     0.658332    0.0789952 









   0.0159199        44747  3.76445e-05    -0.180552      8.00589     0.660282     0.656897    0.0771694 









   0.0159853        44923  3.72866e-05    -0.194564      7.98529     0.665183     0.663007    0.0777422 









   0.0158599        44588  3.79888e-05     -0.19294      7.97303     0.680871     0.670506    0.0795757 









   0.0158902        44919  3.74515e-05    -0.195414      7.98604     0.674464     0.666426    0.0788268 









   0.0160111        44879  3.70737e-05    -0.179541       8.0307     0.661483     0.656883    0.0773097 









   0.0154799        43575  3.78648e-05    -0.174389      8.00848     0.640405     0.644174    0.0748462 









   0.0152031        42962  3.69122e-05    -0.159888      8.01814     0.632328     0.612655    0.0739022 









   0.0149506        42257  3.75365e-05    -0.151752      8.00747      0.62128     0.605585     0.072611 









   0.0159136        44808  3.77024e-05      -0.1647      8.00601     0.657489     0.650044    0.0768429 









   0.0154643        43493  3.77019e-05    -0.189853      7.97657     0.654323      0.64849    0.0764728 









   0.0157854        44816  3.84178e-05    -0.180962      8.02363      0.67496     0.676449    0.0788848 









   0.0155799        43518   3.8406e-05    -0.180818      8.01446     0.658011     0.654332    0.0769039 









   0.0151067        42611  3.70279e-05     -0.18644      8.04971     0.635039     0.621114    0.0742191 









   0.0152454        43135  3.79873e-05    -0.162078      8.00075     0.641826     0.632632    0.0750123 









   0.0155466        43926  3.80181e-05    -0.172752      8.02669     0.658982     0.649296    0.0770174 









   0.0157908        44332   3.7061e-05    -0.186041      7.95151     0.653433     0.643826    0.0763689 









   0.0159672        44758  3.89427e-05    -0.174386      7.96642     0.672569     0.678813    0.0786054 









   0.0156689        44486  3.86836e-05    -0.159665       7.9789     0.670822     0.663702    0.0784012 









   0.0164906        46193  3.92155e-05    -0.148846      7.94904     0.694288     0.692252    0.0811437 









   0.0165088        46413  3.87825e-05    -0.154603      7.96396     0.690232     0.689237    0.0806697 









   0.0165811        46908  3.85861e-05    -0.168488      7.91677     0.702201     0.697971    0.0820686 









   0.0167303        46850    3.838e-05    -0.158019      7.96046     0.707776     0.692564    0.0827201 









   0.0165729        46438  3.86687e-05    -0.148604      7.97611     0.680748     0.681662    0.0795613 









   0.0163311        46332  3.75979e-05    -0.163346       7.9825     0.680209     0.674872    0.0794983 









   0.0163539        45815  3.84815e-05    -0.131103      8.02289     0.673695     0.664041     0.078737 









   0.0168388        46950  3.93342e-05    -0.114879      7.99573     0.694663     0.679127    0.0811875 









   0.0166397        46341  3.88917e-05    -0.103299       7.9789     0.665931      0.66005    0.0778295 









   0.0165547        46568   3.9624e-05    -0.122719      7.91776     0.705617     0.689246    0.0824678 









   0.0164244        46534    3.911e-05    -0.119391      7.95536      0.69052     0.675528    0.0807034 









   0.0164126        46299  3.90648e-05    -0.110044      7.96046     0.671746     0.669247    0.0785092 









   0.0162512        45991  3.72892e-05    -0.134145      7.96311     0.642995     0.646921    0.0751489 









    0.016202        45451  3.68076e-05    -0.140412      7.92812     0.642082     0.635826    0.0750423 









   0.0158621        44826  3.86624e-05    -0.157082      7.92299     0.678357     0.669423    0.0792818 









   0.0159977        44757  3.69181e-05    -0.168634      7.96808     0.644136     0.641026    0.0752823 









   0.0157846        44595  3.74676e-05    -0.166074      7.95954     0.651117     0.648899    0.0760982 









   0.0156153        43841   3.8023e-05    -0.179676      7.99779      0.65222     0.652375    0.0762271 









   0.0156742        44257  3.91508e-05     -0.17799      7.93166     0.688187     0.679622    0.0804307 









   0.0157425        43836  4.15724e-05    -0.167339      7.94918     0.702034     0.703872     0.082049 









   0.0156816        44063  4.19582e-05    -0.161578      8.00344      0.71381     0.711186    0.0834253 









   0.0151288        42587  4.42739e-05    -0.143447      7.93445     0.723594     0.715096    0.0845688 









   0.0152898        42773  4.27803e-05    -0.125328      7.94345      0.69203      0.68334    0.0808799 









   0.0153238        43026  4.19969e-05     -0.14788      7.95072     0.697599     0.690325    0.0815307 









    0.014851        41934  4.01123e-05    -0.160922       8.0346     0.652188     0.650764    0.0762233 









   0.0153432        42872  4.20455e-05    -0.126074       7.9533     0.676142     0.671973     0.079023 









   0.0156858        43835  4.04591e-05     -0.12737      8.04863     0.666201     0.664326    0.0778611 









   0.0157859        44648  4.09059e-05     -0.11725      7.99673      0.67679     0.671962    0.0790987 









   0.0157994        44409  4.01155e-05    -0.121252       7.9666     0.673369     0.664141    0.0786988 









   0.0154625        43350  4.08452e-05    -0.122212      8.01888     0.671166      0.66416    0.0784413 









   0.0153787        43437  3.98077e-05    -0.106059      7.91936     0.638866     0.639147    0.0746664 









   0.0160585        45005  4.04292e-05    -0.101404      7.98966     0.668476     0.667097     0.078127 









   0.0155797        44310  4.02845e-05    -0.106935      7.98091     0.673413     0.656502     0.078704 









   0.0152826        43223  4.03512e-05     -0.11436      7.98182      0.64615     0.646422    0.0755177 









   0.0155825        43546  3.84102e-05   -0.0960688      7.99404     0.632837     0.612478    0.0739618 









    0.015293        42858  3.91355e-05    -0.082039      8.00913     0.614237     0.602619     0.071788 









   0.0154121        43267  4.24272e-05   -0.0791669      7.98295     0.664975     0.661139    0.0777178 









   0.0154192        43345  4.24118e-05   -0.0842518      8.00665      0.69551     0.666962    0.0812866 









    0.015595        44203  4.25494e-05   -0.0819043      7.94549     0.694102     0.680971     0.081122 









   0.0151971        42739   4.2299e-05   -0.0980426      7.97563      0.66714     0.660273    0.0779709 









   0.0151136        42137  4.34425e-05    -0.101875      7.94504     0.686392     0.671968    0.0802208 









   0.0155225        43304  4.48453e-05   -0.0979985      7.95528      0.70393     0.711244    0.0822706 









   0.0154091        43463  4.44344e-05    -0.101186      7.95419     0.714025     0.706873    0.0834505 









   0.0158354        44359  4.44596e-05   -0.0977978      7.97899     0.713019     0.727905    0.0833329 









   0.0161505        45228  4.06841e-05    -0.120557      7.93618     0.696847     0.686831    0.0814429 









   0.0160231        45273  4.02485e-05    -0.138715      7.97377     0.707909     0.687709    0.0827357 









   0.0161819        45620  4.00545e-05     -0.20048      7.96438     0.725322     0.723073    0.0847708 









    0.016184        45388   4.1198e-05    -0.180685      7.93971      0.73583     0.730563    0.0859988 









   0.0156618        44041  4.13355e-05     -0.17535      7.96219     0.709423     0.706673    0.0829126 









   0.0153979        43399   3.9468e-05    -0.185406      8.02603     0.686797     0.671774    0.0802682 









    0.015215        42897  3.87996e-05    -0.192745      7.99286     0.663909     0.657057    0.0775932 









   0.0150913        42712  3.69534e-05    -0.211166      8.01774     0.638596      0.63175    0.0746348 









   0.0155698        43616  3.81252e-05    -0.200069      7.97863     0.673673     0.659026    0.0787343 









   0.0156148        43653  3.75711e-05    -0.227109      8.03792     0.677995     0.673029    0.0792395 









   0.0156133        43779  3.71305e-05    -0.214368      7.96297     0.660973     0.653974    0.0772502 









   0.0150986        42485  3.60933e-05    -0.255869      7.97494     0.658005     0.644696    0.0769032 









   0.0152293        43015  3.60152e-05    -0.237948      8.04312     0.648308     0.636873    0.0757699 









   0.0156477        44177  3.54202e-05    -0.257913      7.97884     0.664862     0.654165    0.0777046 









   0.0157466        44460  3.54409e-05    -0.262812       7.9278      0.67195      0.66233     0.078533 









   0.0160506        44856  3.57851e-05    -0.254601      7.95746     0.665298     0.665909    0.0777556 









   0.0160014        45413  3.67496e-05    -0.234339      7.94922     0.688491     0.681783    0.0804663 









   0.0162797        45685  3.64066e-05    -0.232206      7.97792     0.669987     0.675547    0.0783036 









   0.0157149        44660  3.50577e-05    -0.243645      7.92889     0.657417     0.648919    0.0768345 









   0.0155587        43994  3.48312e-05    -0.247044      8.00117     0.639524     0.633186    0.0747432 









    0.015864        44652  3.41274e-05    -0.252731      7.98306     0.651621     0.636288    0.0761571 









   0.0158624        44707    3.343e-05    -0.259972      8.03282     0.637061     0.625788    0.0744555 









   0.0159024        44695  3.33122e-05    -0.259232       8.0105     0.630659     0.624017    0.0737072 









   0.0159953        44773  3.37502e-05    -0.260061      7.99501      0.65238     0.632301    0.0762458 









    0.016018        44616  3.62079e-05     -0.24942      7.93449     0.664866     0.669309    0.0777051 









   0.0162519        45783  3.72283e-05    -0.256265       7.9205     0.728169     0.708072    0.0851035 









   0.0156896        44224  3.69813e-05    -0.255697      7.97983     0.688013     0.682312    0.0804103 









   0.0155715        43933  3.61687e-05    -0.262346      7.97139     0.668436     0.669471    0.0781224 









   0.0154602        43432  3.63729e-05    -0.243128      7.95963     0.663699     0.654075    0.0775687 









   0.0157129        44312  3.56924e-05    -0.264814       7.9678     0.678823     0.665847    0.0793363 









   0.0155043        43901  3.65606e-05     -0.25745      8.01048     0.683001     0.673456    0.0798246 









   0.0153667        43058  3.62003e-05    -0.272649      7.98967     0.668467     0.660526    0.0781259 









   0.0153247        42936  3.76222e-05    -0.261896      7.96119     0.681384     0.685522    0.0796355 









   0.0157021        44461  3.81467e-05    -0.227651      7.92449     0.700731      0.68896    0.0818967 









   0.0154498        43703  3.84839e-05    -0.223298      8.01414     0.688183     0.683627    0.0804303 









    0.015428        43399  3.71804e-05    -0.256003      8.01183     0.671763     0.669795    0.0785112 









   0.0152534        42697  3.93795e-05    -0.236305       7.9144     0.693638     0.692463    0.0810677 









   0.0147379        41901  3.90883e-05    -0.228432      7.95848     0.678214     0.669364    0.0792651 









   0.0143018        40360   3.9383e-05    -0.233565       8.0082     0.662567     0.649287    0.0774364 









   0.0147433        40960  4.02692e-05    -0.232366      7.97524     0.664842     0.675545    0.0777022 









    0.014478        41117  4.23915e-05    -0.249835        7.918     0.718639     0.725969    0.0839898 









   0.0144689        40976  4.30608e-05    -0.246206      7.92791     0.719597     0.730936    0.0841016 









   0.0143935        40409   4.2693e-05    -0.242442       7.9381     0.717754     0.710878    0.0838863 









    0.014623        40919  4.05152e-05    -0.247922      7.95452     0.695915     0.687085    0.0813338 









   0.0144512        41328  3.98881e-05    -0.239227      7.97598     0.693049      0.68135    0.0809989 









   0.0144161        40567  4.06205e-05    -0.247548      7.91523     0.687545     0.687351    0.0803557 









   0.0142971        40447  3.91822e-05     -0.24253      7.99824     0.653916      0.65486    0.0764253 









   0.0143971        40591  3.96034e-05    -0.218162      8.02321     0.668106     0.650776    0.0780838 









   0.0149624        42057  3.92645e-05    -0.208687      7.96001     0.673036     0.662403    0.0786599 









   0.0151443        42624  3.94811e-05    -0.186833      7.98111     0.660997     0.664532    0.0772529 









    0.015319        42959  3.85472e-05    -0.183383      7.97081     0.657091     0.650527    0.0767964 









   0.0156531        44261  3.78178e-05    -0.175266      7.94761     0.666494     0.656432    0.0778954 









   0.0156626        44050  3.63811e-05     -0.17181      7.97941     0.636268     0.623862    0.0743628 









    0.016378        45468  3.67448e-05    -0.175408      7.96998     0.640883     0.651907    0.0749021 









   0.0162525        45678  3.73364e-05    -0.146485      8.00678     0.647586     0.655999    0.0756855 









    0.016155        45632  3.59528e-05    -0.169153      8.02163      0.65233     0.635433      0.07624 









   0.0161758        45149  3.98393e-05    -0.140947      7.94928     0.689989      0.67713    0.0806412 









   0.0157981        44855   3.9271e-05    -0.153519      7.99801     0.687779      0.67271     0.080383 









   0.0156461        44021  3.93501e-05    -0.142656      7.96788     0.662502     0.660362    0.0774288 









   0.0158035        44043  3.97164e-05    -0.120652      7.98237     0.659256     0.653567    0.0770494 









   0.0156989        44179  4.03849e-05    -0.111944      8.01098      0.65665      0.66171    0.0767449 









   0.0157765        44243  3.92162e-05    -0.105658      7.99081     0.650112     0.641276    0.0759807 









   0.0159391        44633  3.99099e-05    -0.107495      7.98899     0.656863     0.654817    0.0767698 









   0.0162358        45654  3.97282e-05    -0.089579      7.98986     0.668756     0.660372    0.0781597 









   0.0164345        46268  3.89276e-05    -0.103861      7.95065     0.661065      0.66487    0.0772608 









   0.0162819        45438  3.78386e-05    -0.138997      7.99503     0.654815      0.64516    0.0765304 









   0.0164949        46283  3.80966e-05    -0.136422      7.90039     0.674401     0.665937    0.0788194 









   0.0168621        47526  3.89045e-05    -0.112484      7.99714     0.678793     0.683299    0.0793327 









   0.0161579        45611  3.75418e-05    -0.127466      7.91468     0.650702     0.645672    0.0760497 









    0.016256        45513  3.88116e-05    -0.133563      7.99062     0.675871     0.667634    0.0789912 









   0.0161802        45421  3.85665e-05    -0.130401      8.03512     0.671902     0.663204    0.0785274 









   0.0157017        44144   3.7896e-05    -0.130091      7.99737     0.636164     0.629794    0.0743506 









   0.0156857        43738  4.01679e-05    -0.128192       7.9793     0.669173     0.658674    0.0782085 









   0.0159192        44860  4.05384e-05    -0.120727      7.95524     0.688647     0.676345    0.0804844 









   0.0153418        43019  4.05654e-05    -0.103831      7.99569     0.644708     0.644369    0.0753491 









   0.0153878        43070  4.10902e-05    -0.129218      7.97481     0.675619      0.66288    0.0789619 









   0.0155412        43742  4.04384e-05    -0.119083      7.96081     0.681093     0.659171    0.0796015 









   0.0163308        45534  3.96228e-05    -0.127085      7.97112      0.67224     0.680073    0.0785669 









   0.0164307        45942  3.94421e-05    -0.114093      7.97335     0.692406      0.67739    0.0809238 









    0.015559        43401  3.73729e-05    -0.113449      8.05422     0.601127     0.602681    0.0702557 









   0.0159576        44791  3.71676e-05    -0.115823      8.00685     0.621908     0.624023    0.0726844 









   0.0158075        44177  3.76228e-05    -0.107858       8.0413     0.627346     0.616051      0.07332 









   0.0161234        45111  3.68978e-05    -0.101339      8.07087     0.604972     0.612253    0.0707051 









   0.0166281        46544   3.7869e-05   -0.0821898      7.99828     0.644033     0.635339    0.0752702 









   0.0165455        46248   4.0009e-05   -0.0518781      7.97511     0.666726     0.657496    0.0779225 









   0.0167721        46937  3.88259e-05   -0.0514839      7.97127     0.646421     0.642706    0.0755494 









   0.0169628        47560  3.81638e-05   -0.0719367      7.94141     0.659728     0.652887    0.0771045 









   0.0170832        47734  3.89335e-05   -0.0851021      7.93813     0.680603     0.678102    0.0795443 









   0.0169027        47445  3.90216e-05   -0.0924033      7.99105     0.681637     0.674589    0.0796652 









   0.0165831        46527   3.8496e-05   -0.0885964      7.99144     0.662419     0.649738    0.0774191 









   0.0158797        44670   3.9342e-05   -0.0731252      8.01548     0.645375       0.6315    0.0754271 









   0.0157429        44030  4.01834e-05   -0.0839334       8.0326     0.650783     0.639493    0.0760592 









   0.0155023        43917  4.01923e-05   -0.0717174      8.03697     0.631916     0.631938    0.0738541 









   0.0161194        45104  3.84279e-05   -0.0913488      7.99005     0.645627     0.632732    0.0754565 









   0.0160892        45319  3.88017e-05   -0.0936927      7.97876     0.643957     0.640955    0.0752614 









   0.0159279        44631  3.83581e-05    -0.078785      8.04358     0.616949     0.616947    0.0721048 









   0.0163515        46070  3.71889e-05   -0.0988332      8.05098     0.633808     0.631139    0.0740753 









